127.0.0.1 - - [22/Jun/2026 21:05:02] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:06:41] "GET /image/pineapple.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:06:41] "GET /image/yellow_bell_pepper.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:06:41] "GET /image/yellow_banana.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:06:41] "GET /image/patjuk.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:06:41] "GET /image/paper.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:06:41] "GET /image/bone.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:06:43] "GET /audio/voice/precheck-mood-sleep.mp3 HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /?qa=1 HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /css/base.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /css/game-layout.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /css/screens.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /css/responsive.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /css/feedback.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /css/farm-theme.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/game-title.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/red_goblin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/green_goblin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/white_goblin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/yellow_goblin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /js/core-config.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /js/audio-display.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /js/session-board.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /js/screen-flow.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /js/play-input.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/mystery_goblin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /js/result-bridge.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/apple.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/red_goblin_correct.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/farm-background.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/animal-pen.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/nameplate.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/bin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/white_goblin_correct.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/green_goblin_correct.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/yellow_goblin_correct.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/tomato.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/cherry.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/red_chili_pepper.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/strawberry.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/red_bell_pepper.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/kiwi.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/green_grape.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/pea_pod.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/broccoli.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/green_apple.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/cucumber.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/garlic.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/onion.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/pear.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/peach.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/mushroom.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/radish.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/corn.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/lemon.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/mango.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/pineapple.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/yellow_bell_pepper.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/yellow_banana.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/patjuk.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/paper.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:14] "GET /image/bone.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:16] "GET /audio/voice/precheck-mood-sleep.mp3 HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /?qa=1 HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /css/base.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /css/screens.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /css/game-layout.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /css/responsive.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /css/feedback.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /css/farm-theme.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/game-title.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/red_goblin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/green_goblin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/white_goblin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/yellow_goblin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /js/core-config.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /js/audio-display.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /js/screen-flow.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /js/session-board.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /js/play-input.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /js/result-bridge.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/mystery_goblin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/apple.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/red_goblin_correct.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/farm-background.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/animal-pen.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/nameplate.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/bin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/green_goblin_correct.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/white_goblin_correct.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/yellow_goblin_correct.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/tomato.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/cherry.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/red_chili_pepper.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/red_bell_pepper.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/strawberry.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/kiwi.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/green_grape.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/pea_pod.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/broccoli.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/cucumber.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/green_apple.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/garlic.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/pear.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/peach.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/mushroom.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/onion.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/radish.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/corn.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/lemon.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/mango.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/pineapple.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/yellow_bell_pepper.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/yellow_banana.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/paper.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/patjuk.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:52] "GET /image/bone.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:54] "GET /audio/voice/precheck-mood-sleep.mp3 HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:54] "GET /audio/voice/who-to-feed.mp3 HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:54] "GET /image/feed-tray.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:07:54] "GET /image/cleanup-zone.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /?qa=1 HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /css/base.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /css/screens.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /css/responsive.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /css/game-layout.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /css/feedback.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /css/farm-theme.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/game-title.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/red_goblin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/white_goblin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/green_goblin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/yellow_goblin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /js/core-config.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /js/audio-display.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /js/screen-flow.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /js/session-board.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /js/play-input.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /js/result-bridge.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/mystery_goblin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/red_goblin_correct.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/apple.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/farm-background.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/animal-pen.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/nameplate.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/bin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/green_goblin_correct.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/white_goblin_correct.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/yellow_goblin_correct.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/tomato.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/cherry.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/red_chili_pepper.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/red_bell_pepper.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/strawberry.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/kiwi.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/green_grape.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/pea_pod.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/broccoli.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/cucumber.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/green_apple.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/garlic.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/onion.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/pear.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/peach.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/mushroom.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/radish.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/corn.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/lemon.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/mango.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/pineapple.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/yellow_bell_pepper.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/yellow_banana.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/paper.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/patjuk.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:28] "GET /image/bone.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:30] "GET /audio/voice/who-to-feed.mp3 HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:30] "GET /image/feed-tray.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:30] "GET /audio/voice/precheck-mood-sleep.mp3 HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:30] "GET /image/cleanup-zone.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:30] "GET /audio/voice/where-to-cleanup.mp3 HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /?qa=1 HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /css/base.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /css/game-layout.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /css/responsive.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /css/feedback.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /css/screens.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /css/farm-theme.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/game-title.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/red_goblin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /js/core-config.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/green_goblin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/white_goblin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/yellow_goblin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /js/audio-display.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /js/screen-flow.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /js/session-board.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /js/play-input.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /js/result-bridge.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/mystery_goblin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/apple.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/red_goblin_correct.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/farm-background.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/animal-pen.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/nameplate.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/bin.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/white_goblin_correct.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/green_goblin_correct.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/yellow_goblin_correct.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/tomato.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/cherry.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/red_chili_pepper.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/red_bell_pepper.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/green_grape.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/kiwi.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/strawberry.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/pea_pod.png HTTP/1.1" 200 -
127.0.0.1 - - [22/Jun/2026 21:08:51] "GET /image/broccoli.png HTTP/1.1" 200 -
